代码,名称,备注
2261,拓维信息,与华为同行的信创产业化先锋，依托华为生态的鸿蒙、欧拉、鲲鹏等
600498,烽火通信,光通信设备全球份额前五，与华为成为国内唯二同时入选Gartn
2406,远东传动,中国非等速传动轴生产龙头企业，综合市场占有率多年稳居行业首位
300047,天源迪科,国内领先的产业云BOSS和大数据综合解决方案提供商     
301085,亚康股份,领先的算力基础设施全产业链综合服务商            
977,浪潮信息,浪潮信息是国内服务器龙头厂商、领先的自主可控、云计算核心装备
938,紫光股份,紫光股份是新一代云计算基础设施和行业智能应用服务领军企业。 
63,中兴通讯,中兴通讯是全球领先的综合通信信息解决方案提供商，主营业务主要
688668,鼎通科技,国内领先的连接器组件供应商，通信业务是主要收入来源、汽车连接
688205,德科立,光模块厂商，最大客户为中兴通讯               
688609,九联科技,推动我国数字电视行业发展的重要参与者之一          
603052,可川科技,聚焦消费电子领域，主营电池类和结构类功能性器件       
2988,豪美新材,定点先发优势构建汽车轻量化铝型材领域护城河，贝克洛系统门窗由
300975,商络电子,国内领先的电子元器件分销商，业务规模快速扩张        
300017,网宿科技,国内领先的互联网解决方案供应商               
300250,初灵信息,从事信息接入方案的设计及相应设备的研发生产         
301313,凡拓数创,国内领先的数字创意产品及数字展示一体化解决方案的综合服务商。
600728,佳都科技,聚焦“一个主赛道”（城市轨道交通和城市交通）、“两个主要应用
605178,时空科技,参与了多项国家大型活动核心区域的照明工程项目        
300036,超图软件,国内领先的地理信息系统平台软件供应商            
300826,测绘股份,国家高新技术企业，曾获全国优秀测绘工程奖等多个行业主要奖项 
688078,龙软科技,智慧应急、智慧安监整体解决方案提供商，自主研发了地理信息平台
301390,经纬股份,拥有与电力咨询设计业务相关的送变电设计、新能源发电设计的最高
300383,光环新网,云计算、数据中心、宽带接入等互联网综合服务商        
600845,宝信软件,坚定赋能钢铁“智”造潜心打造数字基建            
300210,森远股份,新型公路养护机械的技术开发和制造的企业           
301202,朗威股份,数据中心机柜国内市占率10%以上              
300442,润泽科技,创业板首家重组上市企业，超大规模数据中心运营商，兼具区位、规
300738,奥飞数据,奥飞数据深耕数据中心业务，当前机柜数近2万，在建项目机柜数超
603887,城地香江,转型成功，成功战略布局IDC新领域，机柜规模达到1.9万  
2197,ST证通,公司是一家业务涉及IDC及云计算、金融科技等领域的现代化高科
300846,首都在线,覆盖全球的互联网数据中心服务提供商             
2757,南兴股份,国内竞争实力较强的板式家具机械装备生产企业之一       
2123,梦网科技,中国领先的云通信服务商，构建了以“消息云、终端云、视讯云、物
603322,超讯通信,集通信网络建设、网络维护和网络优化于一体的综合通信技术服务商
300698,万马科技,"国内著名的通信电子、通讯物理连接设备的生产厂商之一,收购果通"
2822,ST中装,大型综合性建筑装饰设计与施工企业              
300731,科创新源,与国内外主要通信设备厂商建立了业务合作关系         
300499,高澜股份,致力于为全球客户提供专业的节能产品和整体解决方案      
603912,佳力图,国内IDC制冷龙头企业，深耕运营商市场。          
300249,依米康,数字基础设施全生命周期绿色解决方案服务商，依托数据中心覆盖全
2837,英维克,国内机房温控龙头品牌；5g基站、储能温控赋予新动力     
300602,飞荣达,中国领先的、创新型专业电磁屏蔽及导热解决方案服务商     
300684,中石科技,针对电子产品的基础可靠性问题（热管理等）提供行业综合解决方案
300547,川环科技,车用胶管龙头，深度绑定比亚迪、赛力斯等头部新能源车企客户  
301018,申菱环境,人工环境调控专家。受益储能热管理行业快速发展。成立热储科技公
301399,英特科技,国家级专精特新“小巨人”，主营高效换热器          
301252,同星科技,轻商制冷设备领域翅片式换热器市占率国内居前         
301128,强瑞技术,主要从事工装和检测治具及设备的研产销，应用于移动终端电子产品
2975,博杰股份,专注于工业自动化设备与配件的研发              
300700,岱勒新材,国内领先的金刚石线制造商，主要产品为电镀金刚石线      
600293,三峡新材,湖北省玻璃行业唯一一家上市公司               
601865,福莱特,国内光伏玻璃龙头企业。                   
688733,壹石通,全球锂电池用勃姆石最大供应商，2021年度全球市场占有率超过
688303,大全能源,国内领先的多晶硅专业生产商之一               
601012,隆基绿能,全球最大的单晶光伏制造商，单晶硅片和组件出货量均为全球第一，
688223,晶科能源,光伏一体化全球头部企业，2016到2019年在全球组件出货中
600481,双良节能,行业领先的节能和光伏核心装备供应商，重要光伏新能源材料供应商
688599,天合光能,公司是老牌光伏组件龙头厂商，业务覆盖光伏组件、光伏系统和智慧
601908,京运通,我国最大的光伏设备制造企业                 
2459,晶澳科技,一体化组件企业，出海逻辑叠加N型TOPCON技术有望继续带动
603185,弘元绿能,光伏切片机龙头弯道超车变身硅片赛道新贵，长单锁定业绩叠加产能
688556,高测股份,光伏切割一体化解决龙头，硅片薄片化趋势+代工新模式有望提供持
688472,阿特斯,全球光伏组件供应商第一梯队，组件产品出货量行业前五     
2943,宇晶股份,硬脆材料加工设备龙头，技术处国际领先水平。         
600732,爱旭股份,光伏电池片龙头；困境反转                  
600537,亿晶光电,在滁州市全椒县投资建设年产10GW N型TOPCon光伏电池
300393,中来股份,光伏背板优质企业，发力TOPCON电池片扩产，有望带动业绩上
2529,*ST海源,复合材料轻量化制品+复合材料成型装备+光伏组件三大业务；布局
301030,仕净科技,光伏支撑污染治理龙头，LCR脱销获广泛认可，产业链扩展性高 
2329,皇氏集团,国内水牛奶领域龙头企业。公司水牛奶鲜奶及水牛奶系列产品产销量
2574,明牌珠宝,珠宝行业知名企业，主要从事中高档贵金属和宝石首饰产品的设计、
603398,*ST沐邦,邦宝牌益智玩具为广东省名牌产品，中外合资企业        
2306,*ST云网,双轮驱动：互联网游戏推广及运营+餐饮团膳          
300080,易成新能,国内晶硅片切割刃料领域龙头企业               
603028,赛福天,“钢丝绳+设计”双主业发展，新产业布局值得期待       
2634,棒杰股份,国内无缝服装行业的领军企业，也是全球无缝服装产业链中重要的产
2795,永和智控,在水暖阀门管件业务的基础上，全面拓展肿瘤精准放射治疗细分领域
300118,东方日升,国内异质结电池组件技术最早的开拓者之一，最早进军美国市场的储
300051,琏升科技,SaaS软件运营服务提供商，福建省唯一一家拥有移动通信转售业
300093,*ST金刚,国内安防玻璃领域龙头企业                  
300716,ST泉为,节能低碳环保新材料领航者，以研发、生产、销售低碳环保高分子材
603778,国晟科技,国晟能源入主，乘异质结电池之风而起             
