时间	代码	名称	评级	标题
2025-05-29	600183	生益科技	买入	全球领先覆铜板厂商，高端产品加速成长
2025-05-29	430476	海能技术	买入	北交所信息更新：下游拓展+色谱光谱系列支撑增长，2025Q1营收同比+38%
2025-05-29	002364	中恒电气	买入	国内HVDC方案先行者，利润保持高增长态势
2025-05-29	301080	百普赛斯	买入	公司信息更新报告：激励考核目标积极，常态化激励机制加强团队建设
2025-05-29	300373	扬杰科技	增持	内生外延丰富产品矩阵，周期复苏驱动业绩成长
2025-05-29	600732	爱旭股份	增持	2024年年报及2025年一季报点评：2025Q1现金流显著改善，ABC组件快速放量
2025-05-29	603317	天味食品	买入	业绩承压，线上快速增长
2025-05-29	836395	朗鸿科技	增持	北交所信息更新：消费电子回暖防盗方案需求扩张，2025Q1归母净利润同比+70%
2025-05-29	605288	凯迪股份	买入	公司事件点评报告：公布2025年股权激励计划，线性驱动领先企业有望进军人形机器人赛道
2025-05-29	688041	海光信息	买入	事件点评：换股吸收合并中科曙光，强强联合优势互补
2025-05-29	600233	圆通速递	增持	2024年报点评：件量增速超均值，分红回报投资人
2025-05-29	000799	酒鬼酒	增持	调整期业绩阶段承压，25年静待改革发力经营改善
2025-05-29	688235	百济神州	买入	2025 Q1首次实现季度GAAP净利润转正，泽布替尼放量稳定
2025-05-29	600779	水井坊	买入	25Q1扣非利润表现亮眼，25年期待改革见效
2025-05-29	601156	东航物流	买入	从航空货运到综合物流，迎行业发展良机
2025-05-29	000507	珠海港	增持	珠海港，24年业绩有韧性，25年Q1季度利润同比增38%
2025-05-29	002250	联化科技	买入	业绩扭亏为盈，看好行业需求回暖、产品布局有序推进
2025-05-29	603290	斯达半导	增持	1Q25营收同比增长14%，碳化硅、IPM与MCU多维拓展
2025-05-29	688380	中微半导	增持	营收稳步增长，利润扭亏为盈
2025-05-29	300129	泰胜风能	买入	2024年年报及2025年一季报点评：公司业绩短期承压，持续推进双海战略
2025-05-29	000988	华工科技	增持	关于全资子公司对外投资成立合资公司的公告点评：联手立讯精密，强化3D打印布局
2025-05-29	688008	澜起科技	增持	聚焦高速互连芯片，运力芯片成为增长新引擎
2025-05-29	000603	盛达资源	买入	业绩维持高增，金、银增量陆续释放
2025-05-29	603699	纽威股份	买入	ITER阀门供应商，有望充分受益于核电景气度提升
2025-05-29	000792	盐湖股份	买入	钾锂双轮驱动，打造世界级盐湖产业基地
2025-05-29	603198	迎驾贡酒	买入	中低档产品下滑拖累整体，25Q1业绩有所承压
2025-05-29	603308	应流股份	买入	在手订单饱满，募投项目贡献业绩新增量
2025-05-29	002416	爱施德	买入	外延并购加速AI智算布局，业务“减负”激活资产活力！
2025-05-29	600012	皖通高速	买入	核心公路红利标的 外延内生提高盈利
2025-05-28	002416	爱施德	买入	公司事件点评报告：苹果荣耀国内经销龙头，布局AI算力业务开启第二增长曲线
2025-05-28	300627	华测导航	买入	全球化、低空、具身智能共同发力，业绩实现稳定增长
2025-05-28	301538	骏鼎达	买入	功能性保护套管领军者，“单丝自供+研发创新”打造护城河
2025-05-28	300450	先导智能	买入	海内外扩产共振，锂电设备龙头拐点已至
2025-05-28	300755	华致酒行	买入	Q1主动调整业绩短期承压，25年利润修复弹性可期
2025-05-28	300054	鼎龙股份	买入	CMP抛光垫国产供应龙头地位持续巩固，半导体创新材料业务多面布局
2025-05-28	603501	韦尔股份	增持	汽车CIS需求高速增长
2025-05-28	605358	立昂微	增持	营收创新高与盈利困境并存，行业复苏曙光初现
2025-05-28	688161	威高骨科	增持	2025年一季度归母净利同比增长48%，发布新一期股权激励计划
2025-05-28	600968	海油发展	买入	深耕海洋能源服务，前瞻布局深海科技
2025-05-28	601865	福莱特	买入	2024年年报及2025年一季报点评：2025Q1盈利环比改善，业绩扭亏为盈
2025-05-28	002867	周大生		聚焦四大品牌矩阵，产品升级和品牌差异化构建完整体系
2025-05-28	601128	常熟银行	买入	公司简评报告：非息收入表现亮眼，资产质量管理审慎
2025-05-28	002707	众信旅游	买入	出境游强势复苏，零售网络扩张驱动成长
2025-05-28	002468	申通快递	增持	公司补齐产能短板，市占率稳步提升
2025-05-28	603288	海天味业	增持	短期经营稳健，长期竞争力巩固
2025-05-28	300628	亿联网络	增持	云办公终端保持高增，AI导入有望打开新增长点
2025-05-28	301270	汉仪股份	增持	首次覆盖报告：长期聚焦字库行业，积极拥抱人工智能
2025-05-28	002739	万达电影	买入	院线影视业务稳健增长，积极布局潮玩领域
2025-05-28	002166	莱茵生物	买入	当植物提取遇到合成生物——公司当前进展如何？
2025-05-28	603605	珀莱雅	买入	国货化妆品龙头，突破百亿营收大关
2025-05-28	600729	重庆百货	买入	公司事件点评报告：营收承压结构优化，业态焕新韧性增强
2025-05-28	600475	华光环能	增持	工程业务承压拖累业绩，氢能订单实现突破
2025-05-28	603019	中科曙光	增持	公司点评报告：强强联合，重塑芯片国产化趋势下的算力产业新格局
2025-05-28	603013	亚普股份	买入	拟收购赢双科技54.5%股权，开辟成长新路径
2025-05-28	603199	九华旅游	买入	九华旅游点评：发布定增预案 提升景区核心竞争力
2025-05-27	605296	神农集团	买入	年报&1季报点评：养猪业务出栏量快速增长，成本管理持续优化
2025-05-27	430047	诺思兰德	增持	北交所首次覆盖报告：首款国产基因药NL003获批倒计时+滴眼液集采供血，“仿创协同”开启重估
2025-05-27	600057	厦门象屿	增持	公司深度报告：大宗供应链巨头，产业链延伸恢复稳增长
2025-05-27	003000	劲仔食品	买入	新品新渠道双轮驱动，有望实现业绩快速增长
2025-05-27	002345	潮宏基	买入	24年及25Q1财报点评：25Q1表现亮眼，品牌势能持续释放
2025-05-27	688073	毕得医药	买入	收入增速逐季提速，盈利能力稳步提升
2025-05-27	300463	迈克生物	增持	加快产品结构和市场策略调整，推进智慧化实验解决方案落地
2025-05-27	600027	华电国际	买入	动态点评：资产重组获批，有望提升公司资产规模和经营业绩
2025-05-27	002568	百润股份	持有	业绩点评：预调酒产品结构优化，盈利突出
2025-05-27	002557	洽洽食品	增持	业绩点评：2024年销售增长与盈利均同比改善
2025-05-27	830946	森萱医药	增持	北交所信息更新：三聚甲醛切片项目投产，注重研发专利数增至192项
2025-05-27	301235	华康洁净	中性	立足医疗洁净领域，布局电子洁净有望为公司带来第二增长曲线
2025-05-27	000828	东莞控股	买入	高速主业优势夯实，高分红承诺稳定股东收益
2025-05-27	688147	微导纳米	增持	半导体产品及市场布局积极拓展，光伏业务承压韧性展现
2025-05-27	600872	中炬高新	买入	2024年年报2025年一季报点评：控货稳价恢复市场信心，内生外延双轮驱动发展
2025-05-27	002364	中恒电气		数据中心HVDC龙头，受益于AIDC需求增长
2025-05-27	300224	正海磁材	增持	聚焦磁材主业，无重稀土产品性能不断提升
2025-05-27	920099	瑞华技术	增持	北交所信息更新：1.2万吨/年催化剂项目预计2025年中达产，2025Q1归母净利润+25%
2025-05-27	600256	广汇能源	买入	2024年&2025年一季度报点评：天然气价跌叠加销量锐减拖累业绩，高股息凸显价值
2025-05-27	603997	继峰股份	买入	系列深度报告（三）：海外拐点临近，座椅加速放量
2025-05-27	301269	华大九天	增持	华大九天2024年报&2025一季报点评：收购拓局加码研发，EDA龙头加速突围
2025-05-27	688050	爱博医疗	增持	视力保健业务处于培育期，首个国产眼内镜龙晶获批上市
2025-05-27	603345	安井食品	买入	战略转向新品驱动，打造爆品成为增长抓手
2025-05-27	600600	青岛啤酒	买入	青啤2024年年度股东会点评：“五新”战略引领，开辟增长空间
2025-05-27	603099	长白山	买入	长白山24&25Q1点评：全年稳健增长，Q1天气构成短期影响
2025-05-27	835640	富士达	买入	北交所信息更新：产业基地达产并获得商业卫星、无人机千万以上批量订单，2025Q1营收1.90亿元
2025-05-27	600587	新华医疗	买入	深耕细作，聚焦医疗器械和制药装备主业
2025-05-27	600584	长电科技	增持	先进封装领航，产业复苏下多维度发展
2025-05-26	300698	万马科技	买入	全面布局智驾及算力产业链，Robotaxi有望带动行业发展
2025-05-26	603043	广州酒家	增持	餐饮+食品双轮驱动，立足华南辐射全国
2025-05-26	603382	海阳科技		新股覆盖研究：海阳科技
2025-05-26	836247	华密新材	增持	北交所信息更新：特种橡胶新材料项目稳步推进，2025Q1营收同比+6.47%
2025-05-26	002345	潮宏基		店均高速增长，开店节奏稳健，注重品牌系统性工程建设
2025-05-26	002534	西子洁能		业绩稳步增长，积极拓展海外&新能源&备件与改造市场
2025-05-26	000988	华工科技	买入	3D打印强化布局，数通光模块业务加速放量
2025-05-26	600519	贵州茅台	买入	2024年股东大会点评：韧性生长，价值升维
2025-05-26	688515	裕太微	增持	公司事件点评报告：营收季度环比稳步增长，持续完善产品线拓宽下游应用
2025-05-26	301160	翔楼新材	买入	精冲材料龙头产能释放，卡位机器人关键上游材料
2025-05-26	002015	协鑫能科	买入	能源资产主业盈利修复，能源服务新业务初具规模
2025-05-26	603236	移远通信	增持	模组出货量稳居龙头地位，AI模组和解决方案广泛布局
2025-05-26	000848	承德露露	买入	新品推进顺利，老品稳健有方
2025-05-26	920819	颖泰生物	增持	北交所公司深度报告：国内领先的全产业链农化龙头，行业筑底静待农药周期反转
2025-05-26	872808	曙光数创	增持	北交所信息更新：国内浸没式液冷技术领军者，积极布局海外&冷板液冷市场
2025-05-26	600489	中金黄金	买入	拟收购控股股东相关资产，黄金产量有望提升
2025-05-26	002616	长青集团	增持	行稳致远的生物质发电龙头，携手中科系推动数字+智能转型
2025-05-26	002294	信立泰	买入	创新产品持续落地，管线优势凸显成长潜力
2025-05-26	300021	大禹节水	买入	水利基建政策东风劲吹，领跑智慧水利新征程
2025-05-26	688523	航天环宇	买入	2024年报及2025一季报点评：营收再创新高，乘上商业航天和国产民机发展东风
2025-05-26	002734	利民股份	增持	多个主营产品价格上涨，公司归母净利润大幅改善
2025-05-26	300842	帝科股份	买入	帝科股份：拟收购浙江索特60%股权，强化产业地位+丰富专利布局
2025-05-26	832978	开特股份	增持	北交所信息更新：云梦电子二期预计2025年中进入试运行，2025Q1归母净利润+42%
2025-05-26	000799	酒鬼酒	增持	不可忽视的长期投资价值
2025-05-26	605266	健之佳	买入	业绩短期承压，静待行业恢复
2025-05-26	688548	广钢气体	增持	电子大宗气体国产替代破局者，三重壁垒构筑核心优势
2025-05-26	603279	景津装备	买入	利润端短期承压，持续推进成套设备产业化
2025-05-26	002568	百润股份	买入	积极拥抱新渠道，关注新品节奏
2025-05-26	920116	星图测控	买入	2024年报及2025Q1点评：航天测运控核心企业，特种领域筑基+商业航天拓疆
2025-05-26	000425	徐工机械	买入	多品类稳中有升，全球化发展迅速
2025-05-26	688084	晶品特装	买入	2024年报及2025一季报点评：积极布局AI+军用机器人，在手及备产通知订单大幅增长
2025-05-25	600559	老白干酒	买入	秉节持重，厚积薄发
2025-05-25	002203	海亮股份	买入	全球规模最大铜管龙头，强大保供能力辐射全球供应链体系
2025-05-25	601689	拓普集团	增持	产能建设提速，机器人业务快速推进
2025-05-25	920027	交大铁发		轨交基础设施安全智能产品“小巨人”，配套国铁集团赋能下游产业升级
2025-05-25	688377	迪威尔	增持	油气设备专用件领先供应商，有望受益深海+非常规油气开采
